subtopic_slug,subtopic,parent_topic,year,query_slug,query_text,query_type,paper_count_unique_with_abstract,paper_count_unique_raw,raw_records,missing_abstract_unique,pages,malformed_lines,raw_path
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2021,scaling-laws-for-large-language-models,scaling laws for large language models,paraphrase,20,24,24,4,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2021_scaling-laws-for-large-language-models.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2022,large-language-model-pretraining,large language model pretraining,paraphrase,508,599,599,91,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2022_large-language-model-pretraining.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2022,llm-pretraining-and-scaling,LLM pretraining and scaling,topic,10,11,11,1,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2022_llm-pretraining-and-scaling.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2022,llm-scaling-and-pretraining,LLM scaling and pretraining,paraphrase,10,11,11,1,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2022_llm-scaling-and-pretraining.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2022,pretraining-large-language-models,pretraining large language models,paraphrase,508,599,599,91,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2022_pretraining-large-language-models.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2022,scaling-laws-for-large-language-models,scaling laws for large language models,paraphrase,34,42,42,8,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2022_scaling-laws-for-large-language-models.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2023,large-language-model-pretraining,large language model pretraining,paraphrase,1041,1152,1152,111,2,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2023_large-language-model-pretraining.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2023,llm-pretraining-and-scaling,LLM pretraining and scaling,topic,76,80,80,4,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2023_llm-pretraining-and-scaling.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2023,llm-scaling-and-pretraining,LLM scaling and pretraining,paraphrase,76,80,80,4,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2023_llm-scaling-and-pretraining.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2023,pretraining-large-language-models,pretraining large language models,paraphrase,1041,1152,1152,111,2,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2023_pretraining-large-language-models.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2023,scaling-laws-for-large-language-models,scaling laws for large language models,paraphrase,64,68,68,4,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2023_scaling-laws-for-large-language-models.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2024,large-language-model-pretraining,large language model pretraining,paraphrase,1652,1743,1743,91,2,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2024_large-language-model-pretraining.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2024,llm-pretraining-and-scaling,LLM pretraining and scaling,topic,218,229,229,11,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2024_llm-pretraining-and-scaling.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2024,llm-scaling-and-pretraining,LLM scaling and pretraining,paraphrase,218,229,229,11,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2024_llm-scaling-and-pretraining.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2024,pretraining-large-language-models,pretraining large language models,paraphrase,1652,1743,1743,91,2,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2024_pretraining-large-language-models.jsonl
llm-pretraining-and-scaling,LLM pretraining and scaling,Large Language Models,2024,scaling-laws-for-large-language-models,scaling laws for large language models,paraphrase,215,229,229,14,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-pretraining-and-scaling/raw/semantic_scholar_llm-pretraining-and-scaling_2024_scaling-laws-for-large-language-models.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2019,large-language-model-reasoning,large language model reasoning,paraphrase,85,143,143,58,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2019_large-language-model-reasoning.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2019,llm-based-reasoning,LLM-based reasoning,paraphrase,1,1,1,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2019_llm-based-reasoning.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2019,llm-reasoning,LLM reasoning,topic,2,2,2,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2019_llm-reasoning.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2019,reasoning-in-llms,reasoning in LLMs,paraphrase,2,2,2,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2019_reasoning-in-llms.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2019,reasoning-with-large-language-models,reasoning with large language models,paraphrase,85,143,143,58,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2019_reasoning-with-large-language-models.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2020,large-language-model-reasoning,large language model reasoning,paraphrase,103,128,128,25,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2020_large-language-model-reasoning.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2020,llm-based-reasoning,LLM-based reasoning,paraphrase,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2020_llm-based-reasoning.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2020,llm-reasoning,LLM reasoning,topic,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2020_llm-reasoning.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2020,reasoning-in-llms,reasoning in LLMs,paraphrase,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2020_reasoning-in-llms.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2020,reasoning-with-large-language-models,reasoning with large language models,paraphrase,103,128,128,25,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2020_reasoning-with-large-language-models.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2021,large-language-model-reasoning,large language model reasoning,paraphrase,128,171,171,43,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2021_large-language-model-reasoning.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2021,llm-based-reasoning,LLM-based reasoning,paraphrase,0,1,1,1,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2021_llm-based-reasoning.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2021,llm-reasoning,LLM reasoning,topic,2,3,3,1,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2021_llm-reasoning.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2021,reasoning-in-llms,reasoning in LLMs,paraphrase,2,3,3,1,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2021_reasoning-in-llms.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2021,reasoning-with-large-language-models,reasoning with large language models,paraphrase,128,171,171,43,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2021_reasoning-with-large-language-models.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2022,large-language-model-reasoning,large language model reasoning,paraphrase,255,317,317,62,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2022_large-language-model-reasoning.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2022,llm-based-reasoning,LLM-based reasoning,paraphrase,13,15,15,2,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2022_llm-based-reasoning.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2022,llm-reasoning,LLM reasoning,topic,50,57,57,7,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2022_llm-reasoning.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2022,reasoning-in-llms,reasoning in LLMs,paraphrase,50,57,57,7,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2022_reasoning-in-llms.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2022,reasoning-with-large-language-models,reasoning with large language models,paraphrase,255,317,317,62,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2022_reasoning-with-large-language-models.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2023,large-language-model-reasoning,large language model reasoning,paraphrase,1622,1833,1833,211,2,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2023_large-language-model-reasoning.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2023,llm-based-reasoning,LLM-based reasoning,paraphrase,520,586,586,66,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2023_llm-based-reasoning.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2023,llm-reasoning,LLM reasoning,topic,1188,1340,1340,152,2,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2023_llm-reasoning.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2023,reasoning-in-llms,reasoning in LLMs,paraphrase,1188,1340,1340,152,2,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2023_reasoning-in-llms.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2023,reasoning-with-large-language-models,reasoning with large language models,paraphrase,1622,1833,1833,211,2,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2023_reasoning-with-large-language-models.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2024,large-language-model-reasoning,large language model reasoning,paraphrase,4646,4979,4979,333,5,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2024_large-language-model-reasoning.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2024,llm-based-reasoning,LLM-based reasoning,paraphrase,1859,1985,1985,126,2,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2024_llm-based-reasoning.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2024,llm-reasoning,LLM reasoning,topic,3997,4272,4272,275,5,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2024_llm-reasoning.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2024,reasoning-in-llms,reasoning in LLMs,paraphrase,3997,4272,4272,275,5,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2024_reasoning-in-llms.jsonl
llm-reasoning,LLM reasoning,Large Language Models,2024,reasoning-with-large-language-models,reasoning with large language models,paraphrase,4646,4979,4979,333,5,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-reasoning/raw/semantic_scholar_llm-reasoning_2024_reasoning-with-large-language-models.jsonl
llm-security-and-privacy,LLM security and privacy,Large Language Models,2019,large-language-model-security-and-privacy,large language model security and privacy,paraphrase,8,12,12,4,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-security-and-privacy/raw/semantic_scholar_llm-security-and-privacy_2019_large-language-model-security-and-privacy.jsonl
llm-security-and-privacy,LLM security and privacy,Large Language Models,2019,llm-security-and-privacy,LLM security and privacy,topic,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-security-and-privacy/raw/semantic_scholar_llm-security-and-privacy_2019_llm-security-and-privacy.jsonl
llm-security-and-privacy,LLM security and privacy,Large Language Models,2019,security-and-privacy-of-llms,security and privacy of LLMs,paraphrase,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-security-and-privacy/raw/semantic_scholar_llm-security-and-privacy_2019_security-and-privacy-of-llms.jsonl
llm-security-and-privacy,LLM security and privacy,Large Language Models,2020,large-language-model-security-and-privacy,large language model security and privacy,paraphrase,6,7,7,1,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-security-and-privacy/raw/semantic_scholar_llm-security-and-privacy_2020_large-language-model-security-and-privacy.jsonl
llm-security-and-privacy,LLM security and privacy,Large Language Models,2020,llm-security-and-privacy,LLM security and privacy,topic,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-security-and-privacy/raw/semantic_scholar_llm-security-and-privacy_2020_llm-security-and-privacy.jsonl
llm-security-and-privacy,LLM security and privacy,Large Language Models,2020,security-and-privacy-of-llms,security and privacy of LLMs,paraphrase,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-security-and-privacy/raw/semantic_scholar_llm-security-and-privacy_2020_security-and-privacy-of-llms.jsonl
llm-security-and-privacy,LLM security and privacy,Large Language Models,2021,large-language-model-security-and-privacy,large language model security and privacy,paraphrase,9,12,12,3,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-security-and-privacy/raw/semantic_scholar_llm-security-and-privacy_2021_large-language-model-security-and-privacy.jsonl
llm-security-and-privacy,LLM security and privacy,Large Language Models,2021,llm-security-and-privacy,LLM security and privacy,topic,1,1,1,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-security-and-privacy/raw/semantic_scholar_llm-security-and-privacy_2021_llm-security-and-privacy.jsonl
llm-security-and-privacy,LLM security and privacy,Large Language Models,2021,security-and-privacy-of-llms,security and privacy of LLMs,paraphrase,1,1,1,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-security-and-privacy/raw/semantic_scholar_llm-security-and-privacy_2021_security-and-privacy-of-llms.jsonl
llm-security-and-privacy,LLM security and privacy,Large Language Models,2022,large-language-model-security-and-privacy,large language model security and privacy,paraphrase,11,15,15,4,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-security-and-privacy/raw/semantic_scholar_llm-security-and-privacy_2022_large-language-model-security-and-privacy.jsonl
llm-security-and-privacy,LLM security and privacy,Large Language Models,2022,llm-security-and-privacy,LLM security and privacy,topic,3,3,3,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-security-and-privacy/raw/semantic_scholar_llm-security-and-privacy_2022_llm-security-and-privacy.jsonl
llm-security-and-privacy,LLM security and privacy,Large Language Models,2022,security-and-privacy-of-llms,security and privacy of LLMs,paraphrase,3,3,3,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-security-and-privacy/raw/semantic_scholar_llm-security-and-privacy_2022_security-and-privacy-of-llms.jsonl
llm-security-and-privacy,LLM security and privacy,Large Language Models,2023,large-language-model-security-and-privacy,large language model security and privacy,paraphrase,94,102,102,8,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-security-and-privacy/raw/semantic_scholar_llm-security-and-privacy_2023_large-language-model-security-and-privacy.jsonl
llm-security-and-privacy,LLM security and privacy,Large Language Models,2023,llm-security-and-privacy,LLM security and privacy,topic,61,66,66,5,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-security-and-privacy/raw/semantic_scholar_llm-security-and-privacy_2023_llm-security-and-privacy.jsonl
llm-security-and-privacy,LLM security and privacy,Large Language Models,2023,security-and-privacy-of-llms,security and privacy of LLMs,paraphrase,61,66,66,5,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-security-and-privacy/raw/semantic_scholar_llm-security-and-privacy_2023_security-and-privacy-of-llms.jsonl
llm-security-and-privacy,LLM security and privacy,Large Language Models,2024,large-language-model-security-and-privacy,large language model security and privacy,paraphrase,316,335,335,19,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-security-and-privacy/raw/semantic_scholar_llm-security-and-privacy_2024_large-language-model-security-and-privacy.jsonl
llm-security-and-privacy,LLM security and privacy,Large Language Models,2024,llm-security-and-privacy,LLM security and privacy,topic,257,271,271,14,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-security-and-privacy/raw/semantic_scholar_llm-security-and-privacy_2024_llm-security-and-privacy.jsonl
llm-security-and-privacy,LLM security and privacy,Large Language Models,2024,security-and-privacy-of-llms,security and privacy of LLMs,paraphrase,257,271,271,14,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/llm-security-and-privacy/raw/semantic_scholar_llm-security-and-privacy_2024_security-and-privacy-of-llms.jsonl
long-context-llms,long-context LLMs,Large Language Models,2019,context-length-extension-for-llms,context length extension for LLMs,paraphrase,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/long-context-llms/raw/semantic_scholar_long-context-llms_2019_context-length-extension-for-llms.jsonl
long-context-llms,long-context LLMs,Large Language Models,2019,extended-context-large-language-models,extended-context large language models,paraphrase,20,50,50,30,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/long-context-llms/raw/semantic_scholar_long-context-llms_2019_extended-context-large-language-models.jsonl
long-context-llms,long-context LLMs,Large Language Models,2019,long-context-large-language-models,long context large language models,paraphrase,47,88,88,41,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/long-context-llms/raw/semantic_scholar_long-context-llms_2019_long-context-large-language-models.jsonl
long-context-llms,long-context LLMs,Large Language Models,2019,long-context-llms,long-context LLMs,topic,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/long-context-llms/raw/semantic_scholar_long-context-llms_2019_long-context-llms.jsonl
long-context-llms,long-context LLMs,Large Language Models,2020,context-length-extension-for-llms,context length extension for LLMs,paraphrase,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/long-context-llms/raw/semantic_scholar_long-context-llms_2020_context-length-extension-for-llms.jsonl
long-context-llms,long-context LLMs,Large Language Models,2020,extended-context-large-language-models,extended-context large language models,paraphrase,22,39,39,17,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/long-context-llms/raw/semantic_scholar_long-context-llms_2020_extended-context-large-language-models.jsonl
long-context-llms,long-context LLMs,Large Language Models,2020,long-context-large-language-models,long context large language models,paraphrase,60,85,85,25,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/long-context-llms/raw/semantic_scholar_long-context-llms_2020_long-context-large-language-models.jsonl
long-context-llms,long-context LLMs,Large Language Models,2020,long-context-llms,long-context LLMs,topic,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/long-context-llms/raw/semantic_scholar_long-context-llms_2020_long-context-llms.jsonl
long-context-llms,long-context LLMs,Large Language Models,2021,context-length-extension-for-llms,context length extension for LLMs,paraphrase,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/long-context-llms/raw/semantic_scholar_long-context-llms_2021_context-length-extension-for-llms.jsonl
long-context-llms,long-context LLMs,Large Language Models,2021,extended-context-large-language-models,extended-context large language models,paraphrase,24,36,36,12,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/long-context-llms/raw/semantic_scholar_long-context-llms_2021_extended-context-large-language-models.jsonl
long-context-llms,long-context LLMs,Large Language Models,2021,long-context-large-language-models,long context large language models,paraphrase,72,95,95,23,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/long-context-llms/raw/semantic_scholar_long-context-llms_2021_long-context-large-language-models.jsonl
long-context-llms,long-context LLMs,Large Language Models,2021,long-context-llms,long-context LLMs,topic,2,2,2,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/long-context-llms/raw/semantic_scholar_long-context-llms_2021_long-context-llms.jsonl
long-context-llms,long-context LLMs,Large Language Models,2022,context-length-extension-for-llms,context length extension for LLMs,paraphrase,0,0,0,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/long-context-llms/raw/semantic_scholar_long-context-llms_2022_context-length-extension-for-llms.jsonl
long-context-llms,long-context LLMs,Large Language Models,2022,extended-context-large-language-models,extended-context large language models,paraphrase,28,42,42,14,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/long-context-llms/raw/semantic_scholar_long-context-llms_2022_extended-context-large-language-models.jsonl
long-context-llms,long-context LLMs,Large Language Models,2022,long-context-large-language-models,long context large language models,paraphrase,62,80,80,18,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/long-context-llms/raw/semantic_scholar_long-context-llms_2022_long-context-large-language-models.jsonl
long-context-llms,long-context LLMs,Large Language Models,2022,long-context-llms,long-context LLMs,topic,7,9,9,2,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/long-context-llms/raw/semantic_scholar_long-context-llms_2022_long-context-llms.jsonl
long-context-llms,long-context LLMs,Large Language Models,2023,context-length-extension-for-llms,context length extension for LLMs,paraphrase,2,2,2,0,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/long-context-llms/raw/semantic_scholar_long-context-llms_2023_context-length-extension-for-llms.jsonl
long-context-llms,long-context LLMs,Large Language Models,2023,extended-context-large-language-models,extended-context large language models,paraphrase,152,159,159,7,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/long-context-llms/raw/semantic_scholar_long-context-llms_2023_extended-context-large-language-models.jsonl
long-context-llms,long-context LLMs,Large Language Models,2023,long-context-large-language-models,long context large language models,paraphrase,289,316,316,27,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/long-context-llms/raw/semantic_scholar_long-context-llms_2023_long-context-large-language-models.jsonl
long-context-llms,long-context LLMs,Large Language Models,2023,long-context-llms,long-context LLMs,topic,167,181,181,14,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/long-context-llms/raw/semantic_scholar_long-context-llms_2023_long-context-llms.jsonl
long-context-llms,long-context LLMs,Large Language Models,2024,context-length-extension-for-llms,context length extension for LLMs,paraphrase,27,28,28,1,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/long-context-llms/raw/semantic_scholar_long-context-llms_2024_context-length-extension-for-llms.jsonl
long-context-llms,long-context LLMs,Large Language Models,2024,extended-context-large-language-models,extended-context large language models,paraphrase,397,422,422,25,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/long-context-llms/raw/semantic_scholar_long-context-llms_2024_extended-context-large-language-models.jsonl
long-context-llms,long-context LLMs,Large Language Models,2024,long-context-large-language-models,long context large language models,paraphrase,880,933,933,53,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/long-context-llms/raw/semantic_scholar_long-context-llms_2024_long-context-large-language-models.jsonl
long-context-llms,long-context LLMs,Large Language Models,2024,long-context-llms,long-context LLMs,topic,711,750,750,39,1,0,/Users/xiaozhou/Desktop/weak-signal-benchmark/construction_v2/papers/subtopics/long-context-llms/raw/semantic_scholar_long-context-llms_2024_long-context-llms.jsonl
